"","Year","State.Abb","State","Topic.Type","Topic.Desc","Measure.Desc","Response","Data.Value.Unit","Data.Value.Type","Data.Value","Data.Value.Std.Err","Low.Confidence.Limit","High.Confidence.Limit","Sample.Size","Gender","Race","Age","Education","Geolocation","Area","Area.Type","Area.Title","Month","Labor.Force","Employment","Unemployment","Unemployment.Rate","id","Employment.Rate","Relative.Sample.Size"
"1051",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Some Days","%","Percentage",45.8,3.7,38.6,53,283,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1509418,1445094,64324,4.3,"1051",95.7,"Small"
"1052",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Some Days","%","Percentage",45.8,3.7,38.6,53,283,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1514244,1448820,65424,4.3,"1052",95.7,"Small"
"1053",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Some Days","%","Percentage",45.8,3.7,38.6,53,283,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1519253,1452260,66993,4.4,"1053",95.6,"Small"
"1054",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Some Days","%","Percentage",45.8,3.7,38.6,53,283,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1523857,1454929,68928,4.5,"1054",95.5,"Small"
"1055",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Some Days","%","Percentage",45.8,3.7,38.6,53,283,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1505482,1442001,63481,4.2,"1055",95.8,"Small"
"1056",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Some Days","%","Percentage",45.8,3.7,38.6,53,283,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1511963,1439660,72303,4.8,"1056",95.2,"Small"
"1057",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1531429,1459187,72242,4.7,"1057",95.3,"Medium"
"1058",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1527880,1457049,70831,4.6,"1058",95.4,"Medium"
"1059",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1547040,1473212,73828,4.8,"1059",95.2,"Medium"
"1060",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1534733,1461725,73008,4.8,"1060",95.2,"Medium"
"1061",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1538374,1464984,73390,4.8,"1061",95.2,"Medium"
"1062",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1542694,1469048,73646,4.8,"1062",95.2,"Medium"
"1063",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1509418,1445094,64324,4.3,"1063",95.7,"Medium"
"1064",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1514244,1448820,65424,4.3,"1064",95.7,"Medium"
"1065",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1519253,1452260,66993,4.4,"1065",95.6,"Medium"
"1066",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1523857,1454929,68928,4.5,"1066",95.5,"Medium"
"1067",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1505482,1442001,63481,4.2,"1067",95.8,"Medium"
"1068",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","Every Day","%","Percentage",70.6,1.6,67.5,73.7,1427,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1511963,1439660,72303,4.8,"1068",95.2,"Medium"
"1069",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1531429,1459187,72242,4.7,"1069",95.3,"Large"
"1070",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1527880,1457049,70831,4.6,"1070",95.4,"Large"
"1071",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1547040,1473212,73828,4.8,"1071",95.2,"Large"
"1072",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1534733,1461725,73008,4.8,"1072",95.2,"Large"
"1073",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1538374,1464984,73390,4.8,"1073",95.2,"Large"
"1074",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1542694,1469048,73646,4.8,"1074",95.2,"Large"
"1075",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1509418,1445094,64324,4.3,"1075",95.7,"Large"
"1076",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1514244,1448820,65424,4.3,"1076",95.7,"Large"
"1077",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1519253,1452260,66993,4.4,"1077",95.6,"Large"
"1078",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1523857,1454929,68928,4.5,"1078",95.5,"Large"
"1079",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1505482,1442001,63481,4.2,"1079",95.8,"Large"
"1080",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",7.3,0.6,6.2,8.4,3713,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1511963,1439660,72303,4.8,"1080",95.2,"Large"
"1081",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1531429,1459187,72242,4.7,"1081",95.3,"Large"
"1082",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1527880,1457049,70831,4.6,"1082",95.4,"Large"
"1083",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1547040,1473212,73828,4.8,"1083",95.2,"Large"
"1084",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1534733,1461725,73008,4.8,"1084",95.2,"Large"
"1085",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1538374,1464984,73390,4.8,"1085",95.2,"Large"
"1086",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1542694,1469048,73646,4.8,"1086",95.2,"Large"
"1087",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1509418,1445094,64324,4.3,"1087",95.7,"Large"
"1088",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1514244,1448820,65424,4.3,"1088",95.7,"Large"
"1089",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1519253,1452260,66993,4.4,"1089",95.6,"Large"
"1090",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1523857,1454929,68928,4.5,"1090",95.5,"Large"
"1091",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1505482,1442001,63481,4.2,"1091",95.8,"Large"
"1092",2013,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.7,0.3,3.2,4.2,11040,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1511963,1439660,72303,4.8,"1092",95.2,"Large"
"1093",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",11.9,0.5,10.9,12.9,7518,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1531429,1459187,72242,4.7,"1093",95.3,"Large"
"1094",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",11.9,0.5,10.9,12.9,7518,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1527880,1457049,70831,4.6,"1094",95.4,"Large"
"1095",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",11.9,0.5,10.9,12.9,7518,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1547040,1473212,73828,4.8,"1095",95.2,"Large"
"1096",2013,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",11.9,0.5,10.9,12.9,7518,"Overall","All Races","Age 25 and Older","> 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1534733,1461725,73008,4.8,"1096",95.2,"Large"
